no_of_posts,following,followers,bio_len,picture,link,caption_len,caption_per,non_image,engage_like,engage_comm,location_tag_per,avg_hashtag_count,promotion_key,follower_key,cosine_similarity,post_interval,class
72,277,7400,33,1,1,255,0.333333343,0.111000001,4.789999962,0.219999999,0,0,0,0,0.111111,542.5540772,a
0,98,4900,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
0,296,5800,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
9,158,7400,22,1,0,5,0.666666687,0.111000001,10.61999989,0.769999981,0,0,0,0,0.166667,12.8003397,i
1,338,6900,0,1,0,0,1,0,7.400000095,0,0,0,0,0,0,0,i
1,77,7300,0,1,0,27,0,0,140.2599945,5.190000057,0,0,0,0,0,0,i
4,55,7400,0,1,0,0,1,0.5,94.08999634,4.090000153,0,0,0,0,1,853.0237427,i
0,198,7000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
17,258,7100,5,1,0,30,0.05882353,0.118000001,22.09000015,0.409999996,0.234999999,0.940999985,0,0,0.024302,516.857605,a
24,622,7100,0,1,0,7,0.722222209,0.222000003,3.480000019,0.230000004,0,0,0,0,0.51514101,629.8730469,s
0,75,7400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
2,462,6900,0,1,0,7,0,0,10.8199997,0.870000005,0,0.5,0,0,0,772.8815308,i
11,146,2900,290,1,0,0,1,0.181999996,27.27000046,0.680000007,0.090999998,0,0,0,1,1494.89502,a
85,405,7400,57,1,0,105,0.055555556,0.056000002,8.529999733,0.140000001,0,0.722000003,0,0,0.092422001,227.9589081,a
3,97,6800,0,1,0,36,0,0.333000004,245.699997,2.410000086,0,0,0,0,0.402368993,212.7711182,s
11,262,7300,69,1,1,0,0,0,0,0,0,0,0,0,1,0,s
3,259,7400,52,1,0,22,0,0.333000004,84.04000092,2.450000048,1,0,0,0,0,93.85574341,a
0,207,6500,11,0,0,0,0,0,0,0,0,0,0,0,1,0,i
7,159,6900,247,1,0,17,0.285714299,0.143000007,77.26999664,1.169999957,0.143000007,1,0,0,0.071428999,878.1207886,a
12,314,7400,0,1,0,23,0.333333343,0.082999997,8.649999619,0.349999994,0,0.082999997,0,0,0.145110995,1018.294556,a
9,3600,7400,261,1,0,439,0,0,0.560000002,0.02,0,0,0,0,0.744265974,0.501357973,s
11,286,6700,36,1,0,21,0.181818187,0.181999996,41.41999817,0.699999988,0.363999993,0.635999978,0,0.181999996,0.094736002,166.1656799,a
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,i
17,71,7400,0,1,0,0,1,0,44.24000168,0.99000001,0,0,0,0,1,23.84949303,a
10,75,7400,0,1,0,5,0.800000012,0.5,17.87000084,1.470000029,0.200000003,0,0,0.100000002,0.622222006,597.1721191,i
11,179,7400,0,1,0,5,0.636363626,0.090999998,18.03000069,0.709999979,0.090999998,0.090999998,0,0,0.38924101,185.2311096,a
3,136,6900,0,1,0,0,1,0,23.53000069,0.49000001,0,0,0,0,1,0.025185,i
2,266,7300,95,1,0,95,0,0,17.86000061,1.320000053,0,0,0,0,0.178884998,8588.03125,i
3,280,7200,104,1,0,9,0.666666687,0,13.93000031,2.380000114,0.666999996,0,0,0,0.333332986,3674.500732,s
45,508,7100,0,1,0,2,0.833333314,0,12.80000019,0.680000007,0.166999996,0,0,0,0.686275005,524.6165161,a
1,107,7300,0,1,0,0,1,0,166.3600006,2.799999952,0,0,0,0,0,0,i
21,893,7400,0,1,0,85,0.444444448,0.333000004,8.5,0.189999998,0.111000001,0.222000003,0,0,0.189541996,334.7161255,a
2,402,6900,0,1,0,33,0,0,16.79000092,0.25,0.5,0,0,0,0,48.33347321,i
1,70,6800,0,1,0,0,1,0,57.13999939,10,0,0,0,0,0,0,i
11,179,7400,0,1,1,1,0.909090936,0,13.60999966,0.300000012,0.090999998,0,0,0,0.818181992,1358.373413,a
153,255,7400,74,1,1,17,0.222222224,0.222000003,20.52000046,0.370000005,0.333000004,0.277999997,0,0,0.039216001,594.7689209,a
80,556,6900,12,1,0,346,0.444444448,0.222000003,24.62999916,0.200000003,0.444000006,0.166999996,0,0,0.185167998,596.5679932,a
4,1100,6600,247,1,0,28,0,0,27.93000031,2.180000067,0,0.75,0,2,0.117850997,561.7074585,s
4,250,7300,21,1,0,3,0.75,0.5,17.20000076,0.800000012,0.25,0,0,0,0.5,1848.581787,i
146,2300,7000,94,1,1,7,0.5,0,5.71999979,0.050000001,0,0,0,0,0.303360999,762.1787109,s
5,48,7200,0,1,0,1,0.800000012,0.200000003,234.1699982,4.579999924,0,0,0,0,0.600000024,66.35994721,i
14,185,7400,0,1,0,155,0.357142866,0.071000002,9.880000114,0.189999998,0.071000002,0,0,0,0.119038001,407.216095,a
5,59,7200,105,1,0,0,1,0.200000003,176.2700043,2.369999886,0,0,0,0,1,81.45994568,i
0,296,7000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
3,127,6900,73,1,0,102,0,0,65.34999847,1.840000033,0.333000004,2,0,0,0.113402002,683.4464111,a
0,110,7400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
24,298,7300,0,1,0,8,0.722222209,0,5.28000021,0.219999999,0.166999996,0,0,0,0.50980401,721.7790527,s
1,196,7200,146,1,0,114,0,0,29.59000015,4.079999924,0,0,0,0,0,0,i
111,519,7400,96,1,0,17,0.444444448,0.333000004,6.590000153,0.239999995,0.5,0.777999997,0,0.056000002,0.183007002,153.7439423,a
40,424,7400,0,1,0,17,0.388888896,0.111000001,10.64999962,0.289999992,0,0,0,0,0.053856999,570.4824829,a
0,128,7300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
4,478,7200,0,0,0,2,0.75,0,16.53000069,0.939999998,0,0.25,0,0,0.5,103.038475,i
27,351,7400,185,1,0,129,0,0.056000002,19.52000046,0.629999995,0,0,0,0.5,0.685203016,449.3747864,s
2,34,7400,164,1,1,69,0.5,0,566.1799927,16.18000031,0,3,0,0,0,269.4745789,i
1,213,3100,0,1,0,27,0,0,17.84000015,2.819999933,0,0,0,0,0,0,i
2,137,7400,0,1,0,4,0.5,0.5,70.0699997,1.820000053,0,0,0,0,0,1905.253662,i
0,93,7100,14,0,0,0,0,0,0,0,0,0,0,0,1,0,i
0,206,7100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
11,787,7000,37,1,1,63,0.181818187,0.181999996,3.930000067,0.079999998,0,0.090999998,0,0.090999998,0.021255,558.0115967,a
0,63,5200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
2,117,7400,0,1,0,79,0.5,0,42.74000168,7.260000229,0,1,0,0,0,184.1398621,i
1,79,7400,0,1,0,0,1,0,201.2700043,10.13000011,0,0,0,0,0,0,i
3,37,7000,0,1,0,0,1,0,252.25,9.909999847,0,0,0,0,1,90.44213104,i
25,271,7400,0,1,0,20,0.333333343,0.388999999,10.13000011,0.270000011,0.111000001,0,0,0,0.111192003,31.66634369,a
2,116,7400,0,0,0,0,1,0.5,48.70999908,5.599999905,0.5,0,0,0,1,65.65374756,i
3,237,7200,0,0,0,4,0.666666687,0,40.79000092,1.409999967,0,0,0,0,0.333332986,787.3382568,i
1,785,5600,97,1,0,297,0,0,1.529999971,0,0,20,0,23,0,0,s
0,69,7200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
7,527,7400,222,1,1,85,0.142857149,0,9.539999962,0.239999995,0.286000013,3.142999888,0,0,0.011785,1062.162231,a
76,236,7200,177,1,0,1,0.888888896,0,6.099999905,0.07,0,0,0,0,0.784313977,303.3592224,a
16,430,5000,0,1,0,87,0.125,0.312999994,9.170000076,0.810000002,0.125,0.125,0,0,0.079847001,1172.35083,a
5,547,7200,0,1,0,203,0.200000003,0,6.869999886,0.150000006,0,1.399999976,0,0,0.189554006,3200.183838,i
2,141,7400,0,1,0,0,1,0,38.65000153,1.059999943,0,0,0,0,1,203.679306,i
5,918,6000,117,1,1,4,0.600000024,0,3.180000067,0.090000004,0.800000012,0,0,0,0.300000012,9.007056236,i
0,97,7000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
11,168,7300,0,1,0,0,1,0,14.18000031,0.430000007,0,0,0,0,1,311.1645813,a
0,70,7200,58,0,0,0,0,0,0,0,0,0,0,0,1,0,i
1,191,7400,0,1,0,0,1,0,38.22000122,3.660000086,0,0,0,0,0,0,i
10,1500,6800,0,1,0,243,0,0.800000012,24.25,0.689999998,0,2.700000048,0,0.100000002,0.971870005,8.056138992,s
20,380,7400,132,1,0,13,0.722222209,0,10.13000011,0.310000002,0,0,0,0,0.515197992,42.60697556,s
0,85,7400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
0,250,7300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
4,93,7100,0,1,0,0,1,0,70.16000366,2.150000095,0,0,0,0,1,388.8781128,i
0,147,7400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
19,167,7100,0,1,0,0,1,0.833000004,7.389999867,0.430000007,0.056000002,0,0,0,1,879.6120606,a
0,54,6900,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
5,82,7000,0,1,0,3,0.800000012,0.600000024,32.43999863,1.220000029,0,0,0,0,0.600000024,1238.132324,i
9,147,7100,0,1,0,34,0.777777791,0.111000001,26.29999924,0.759999991,0.333000004,0,0,0,0.58691299,2032.785523,s
2,262,6800,130,1,0,1,1,0,21.76000023,0.379999995,0.5,0,0,0,0,6949.03125,i
10,169,7300,165,1,0,14,0.100000002,0,54.20000076,1.419999957,0.899999976,0,0,0,0.55647701,96.63794708,s
56,523,7400,11,1,0,5,0.611111105,0.056000002,4.760000229,0.109999999,0,0,0,0,0.362145007,672.5419922,a
6,210,7300,0,1,0,2,0.833333314,0,8.25,0.479999989,0,0,0,0,0.666666985,1409.320068,i
94,414,7400,45,1,0,20,0.333333343,0.277999997,12.10000038,0.519999981,0.555999994,0,0,0,0.099726997,161.4998627,a
1,171,7300,0,1,0,0,1,0,54.97000122,3.509999991,1,0,0,0,0,0,i
12,128,7400,144,1,0,13,0.416666657,0,46.61000061,0.589999974,0.166999996,0,0,0,0.178016007,435.7833252,a
7,75,6900,33,1,1,317,0,0.286000013,104.3799973,13.89999962,0,4.285999775,0,4,0.091574997,5.970832825,s
2,177,7200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
5,108,7400,57,1,1,189,0,0,58.70000076,5.929999828,0,3,0,4.599999905,0.19303,887.1686401,s
17,275,7400,32,1,0,2,0.764705896,0,69.59999847,0.709999979,0,0.059,0,0,0.580882013,852.8761597,a
0,409,7100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
17,471,6800,221,1,0,4,0.529411793,0.175999999,8.329999924,0.689999998,0.528999984,0,0,0,0.264705986,901.4568481,a
4,139,6900,55,1,0,8,0.5,0,29.13999939,1.980000019,0,0,0,0,0.166667,1915.360596,i
0,389,7300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
1,294,7400,0,1,0,0,1,0,26.19000053,2.720000029,0,0,0,0,0,0,i
12,355,7300,6,1,0,73,0.416666657,0.082999997,11.19999981,0.49000001,0.416999996,1.582999945,0,0,0.151515007,812.2907715,a
0,137,7200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
5,102,5500,101,1,1,17,0.400000006,0,71.5699997,0.779999971,0,0.400000006,0,0,0.200000003,729.1539307,s
21,65,6300,0,1,0,3,0.666666687,0,5.300000191,0.259999991,0,0,0,0,0.431373,80.14266968,a
1,176,6300,16,1,0,191,0,0,9.090000153,0,0,6,0,0,0,0,i
1,96,7400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
14,179,7400,0,1,0,3,0.714285731,0.143000007,10.97000027,0.280000001,0.143000007,0,0,0.071000002,0.494504988,339.4425964,a
14,181,7300,0,1,0,5,0.642857134,0.143000007,20.23999977,1.220000029,0,0,0,0,0.395604014,361.4679871,a
0,366,7300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
25,719,7200,0,1,0,1,0.944444418,0.388999999,5.630000114,0.129999995,0.056000002,0,0,0,0.888889015,400.4981079,a
0,126,7300,4,1,0,0,0,0,0,0,0,0,0,0,1,0,i
255,1100,2500,211,1,1,56,0,0.666999996,7.400000095,0.779999971,0.056000002,0,0,0,0.37560001,138.5292053,s
52,675,7500,0,1,0,1,0.888888896,0.056000002,1.879999995,0.100000002,0,0,0,0,0.784313977,27.69319344,a
24,626,6800,0,1,0,27,0.111111112,0.666999996,2.880000114,0.209999993,0.333000004,0,0,0,0.034230001,667.9204102,a
2,83,7400,0,1,0,24,0,0,77.70999908,4.820000172,0,1,0,0,0,11.78499985,i
2,107,7000,0,0,0,0,1,0,198.1300049,1.399999976,0,0,0,0,1,2078.869141,i
2,177,6800,0,1,0,68,0.5,0,223.7299957,1.980000019,0.5,0.5,0,0,0,26.67194367,i
13,77,7400,0,1,0,0,1,0,41.95999908,3.400000095,0,0,0,0,1,65.10431671,a
10,277,7400,0,1,0,24,0.100000002,0.100000002,12.77999973,1.080000043,0.899999976,0,0,0,0.159913003,689.3004761,i
46,209,7500,5,0,0,0,0.944444418,0.833000004,12.11999989,1.440000057,0,0,0,0,0.888889015,386.5944214,a
11,169,6900,0,1,0,1,0.909090936,0.273000002,28.35000038,0.75,0,0,0,0,0.818181992,168.1810608,a
3,133,7400,56,1,0,4,0.333333343,0.333000004,41.59999847,3.259999991,0.666999996,0,0,0,0,71.40175629,i
18,97,6900,0,1,0,0,1,0.222000003,14.65999985,0.519999981,0,0,0,0,1,46.92506027,a
29,324,7400,0,1,0,40,0.111111112,0.444000006,7.800000191,0.239999995,0,0.444000006,0,0,0.010881,569.5808716,a
45,699,7400,180,1,0,40,0.5,0,16.87000084,0.370000005,0.166999996,0.111000001,0,0.056000002,0.247263998,273.8977966,s
22,334,7400,0,1,0,10,0.888888896,0.111000001,8.520000458,0.449999988,0.111000001,0,0,0,0.784313977,710.5567017,s
0,593,7000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
5,106,7400,4,1,0,8,0.400000006,0.400000006,23.02000046,1.509999991,0,0,0,0,0.100000002,3864.667481,i
220,866,4600,164,1,1,371,0,0.056000002,5.300000191,1.049999952,1,1.722000003,0,3.611000061,0.995523989,46.09399796,s
0,60,7400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
113,87,7400,50,1,0,33,0.333333343,0.944000006,20.8199997,0.699999988,0,0,0.056000002,0.111000001,0.101306997,41.72239304,a
1,201,7400,0,1,0,158,0,0,95.51999664,2.49000001,0,0,0,0,0,0,i
1,23,7400,0,1,1,0,1,0,352.1700134,26.09000015,0,0,0,0,0,0,i
25,577,3600,0,1,0,53,0.444444448,0.5,11.94999981,0.769999981,0.444000006,0,0,0,0.184641004,198.5921326,a
2,132,7300,0,1,0,6,0.5,0,45.08000183,4.170000076,0,0,0,0,0,1681.815918,i
153,397,7200,0,1,0,10,0.666666687,0.111000001,8.449999809,0.129999995,0.388999999,0,0,0,0.433683008,155.9938965,s
17,64,7300,0,1,0,68,0.05882353,0.470999986,53.22000122,0.550000012,0,0,0,0,0.051052999,461.0367432,a
12,179,7000,10,1,0,7,0.916666687,0,17.04000092,0.509999991,0,0,0,0,0.833333015,743.3364868,s
10,80,7400,0,1,0,13,0.400000006,0.100000002,29,0.75,0.300000012,0.600000024,0,0,0.066666998,1850.194458,i
4,529,7400,0,1,1,30,0,0,8.319999695,0.569999993,0,0,0,0,0.065371998,323.6155701,i
6,383,6500,54,1,0,20,0.333333343,0,9.489999771,0.300000012,0,0,0,0,0.100000002,2752.204346,a
0,167,7200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
3,227,7200,0,1,0,0,1,0,14.53999996,0.289999992,0,0,0,0,1,400.358429,i
20,327,6800,55,1,0,10,0.388888896,0.222000003,5.079999924,0.270000011,0,0,0,0,0.141876996,836.2658081,a
15,89,7400,20,1,0,0,1,0,108.0100021,1.049999952,0,0,0,0,1,28.89133263,a
41,100,5900,89,1,0,1,0.944444418,0,11.77999973,0.389999986,0,0,0,0,0.888889015,428.4876709,a
7,61,6500,0,1,0,0,1,0,29.51000023,1.169999957,0.286000013,0,0,0,1,138.1039734,i
9,79,7300,89,1,0,187,0,0,49.36999893,2.529999971,0,2.25,0,0,0.202869996,174.6345215,s
0,127,7400,7,0,0,0,0,0,0,0,0,0,0,0,1,0,i
21,940,6200,238,1,0,77,0.166666672,0.111000001,8.600000382,0.479999989,0.056000002,0.722000003,0,0,0.181703001,34.36550903,a
30,144,7400,312,1,0,110,0.222222224,0.166999996,45.99000168,0.5,0.056000002,0.611000001,0,0,0.099448003,106.9613571,a
71,123,7400,179,1,1,9,0.388888896,0,24.25,0.860000014,0,0.166999996,0,0,0.147058994,11.07296276,a
5,67,6800,0,1,0,12,0.400000006,0,117.3099976,2.690000057,0,0,0,0,0.100000002,424.5031738,i
1,81,7200,0,1,0,0,1,0,58.02000046,1.230000019,0,0,0,0,0,0,i
18,985,5200,157,1,0,61,0.055555556,0.056000002,20.90999985,0.289999992,0.166999996,0.944000006,0,0.166999996,0.069930002,452.5949402,a
8,269,7500,0,1,0,0,1,0,49.20999908,3.069999933,0,0,0,0,1,1456.974731,i
32,208,7400,11,1,0,1,0.888888896,0.056000002,27.51000023,0.910000026,0.166999996,0,0,0,0.686275005,28.77456856,a
78,405,6600,226,1,0,0,1,0,13.78999996,0.319999993,0.666999996,0,0,0,0.888889015,73.16564941,a
19,291,6900,0,1,0,9,0.722222209,0.111000001,6.71999979,0.189999998,0,0,0,0,0.50980401,392.1031494,s
10,248,7400,341,1,0,6,0.5,0.100000002,8.75,0.519999981,0.400000006,0,0,0,0.222222,666.7154541,s
23,253,7300,0,1,0,44,0.388888896,0.056000002,15.27999973,0.370000005,0.277999997,0.611000001,0,0.056000002,0.141880006,643.5536499,a
12,448,6700,33,1,0,16,0.25,0.416999996,5.210000038,0.219999999,0.082999997,0,0,0,0.052230999,2064.177979,a
0,792,7400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
4,78,7300,0,1,0,12,0.25,0.25,178.2100067,2.24000001,0.5,0,0,0,0,2987.863037,i
24,180,7100,2,1,0,54,0.444444448,0.111000001,43.15000153,0.370000005,0.111000001,1.167000055,0,0,0.183007002,471.2541199,a
2,154,7200,0,1,0,4,0.5,0,45.77999878,2.269999981,0,0,0,0.5,0,1.934443951,s
71,3900,5700,139,1,0,35,0.888888896,0.166999996,4.300000191,0.059999999,0.611000001,3.278000116,0,0,0.784313977,51.52700424,s
0,75,6700,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
45,191,7000,254,1,0,15,0.611111105,0.056000002,8.289999962,0.029999999,0.666999996,0.388999999,0,0,0.360902995,332.8149719,s
96,384,4400,39,1,0,38,0.111111112,0.888999999,4.400000095,0.379999995,0,0.166999996,0,0,0.013072,258.537384,a
46,559,7300,135,1,0,20,0.388888896,0,10.93000031,0.119999997,0,0.056000002,0,0,0.144536004,808.8416748,a
194,863,7500,109,1,0,61,0.444444448,0.056000002,2.009999991,0.059999999,0.056000002,0,0,0,0.190038994,127.7126694,a
89,848,5300,154,1,0,23,0.777777791,0.056000002,15.03999996,0.25,0.777999997,1.777999997,0,0.722000003,0.594771028,538.9279785,s
20,132,7400,0,1,0,26,0.333333343,0.222000003,8.800000191,0.460000008,0,0.444000006,0,0,0.105136998,17.10983086,a
3,147,7300,0,1,0,4,0.666666687,0,200.449997,2.039999962,0,0,0,0,0.333332986,1219.998657,i
3,172,7400,91,1,1,2081,0,1,57.36000061,1.74000001,0,0,0,0,0.995837987,0.087130003,s
5,75,7000,0,1,0,4,0.600000024,0.400000006,149.3300018,3.200000048,0.600000024,0,0,0,0.300000012,337.1641235,i
33,84,7400,209,1,0,3,0.777777791,0.555999994,12.63000011,0.930000007,0.056000002,0,0,0,0.594771028,156.0261993,a
76,840,6500,138,1,1,5,0.777777791,0.111000001,6.75,0.109999999,0.611000001,0.056000002,0,0,0.598038971,165.0766907,a
138,360,7400,5,1,1,12,0.333333343,0.388999999,1.789999962,0,0,0,0,0.111000001,0.292596996,30.92373467,s
1,93,7400,0,1,0,9,0,0,53.75999832,5.380000114,0,0,0,0,0,0,i
6,87,7400,0,1,0,4,0.5,0.333000004,20.87999916,1.149999976,0.166999996,0,0,0,0.200000003,951.4007568,i
3,373,7100,0,1,0,2,0.666666687,0,3.569999933,0.180000007,0,0,0,0,0.333332986,71.17536926,i
14,235,7200,0,1,0,30,0.214285716,0.143000007,14.18999958,0.819999993,0,0,0,0,0.056061,664.9968262,a
6,244,7400,0,1,0,0,1,0,11,0.340000004,0,0,0,0,1,312.3599548,i
0,562,6900,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
13,130,6800,0,1,0,0,1,0,12.01000023,0.180000007,0.153999999,0,0,0,1,1516.917847,a
71,647,6900,47,1,1,20,0.333333343,0.056000002,3.700000048,0.050000001,0.056000002,0,0.056000002,0.056000002,0.113233,1544.994385,a
0,85,7400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
1,53,3100,0,0,0,0,1,0,79.25,15.09000015,0,0,0,0,0,0,i
4,148,7400,0,1,0,17,0.25,0.25,49.65999985,2.029999971,1,0,0,0,0.083333001,464.0303345,i
1,723,7400,0,1,0,169,0,0,51.31000137,5.260000229,0,13,0,9,0,0,s
0,67,7000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
6,193,6900,0,1,0,36,0.166666672,0,51.47000122,0.860000014,0,0,0,0,0.110312998,571.8580322,i
15,240,7200,0,1,0,17,0.466666669,0.400000006,29.38999939,2.190000057,0.067000002,0,0,0,0.209351003,125.1393127,s
1,133,7200,0,1,0,0,1,0,78.94999695,5.260000229,0,0,0,0,0,0,i
2,152,7300,0,1,0,0,1,0,43.09000015,3.289999962,0,0,0,0,1,1552.81189,i
0,338,7400,122,1,0,0,0,0,0,0,0,0,0,0,1,0,i
1,186,6900,0,1,0,0,1,0,29.5699997,0.540000022,0,0,0,0,0,0,i
3,118,7300,23,1,0,18,0.666666687,0,40.40000153,1.690000057,0,0,0,0,0.333332986,52.9738884,s
0,170,6800,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
86,785,7000,0,1,0,1,0.888888896,0.056000002,4.46999979,0.469999999,0.166999996,0,0,0,0.784313977,206.1214752,a
7,59,7400,74,1,0,30,0,0,57.13999939,1.690000057,0.143000007,1.42900002,0,0,0,887.475647,a
4,611,6500,0,1,0,175,0.25,0,11.46000004,0.119999997,0,0,0,0,0,328.6032715,i
2,68,7000,0,1,0,0,1,0,69.84999847,3.680000067,0,0,0,0,1,0.221249998,i
6,1800,7300,168,1,0,0,1,0,5.46999979,0.170000002,0.666999996,0,0,0,1,218.6398163,i
16,324,5900,298,1,0,0,1,0,33.45000076,1.309999943,0.25,0,0,0,1,673.427063,a
14,78,4100,87,1,0,48,0.285714299,0,26.46999931,1.74000001,0.856999993,0.143000007,0,0,0.202265993,94.15539551,s
3,351,7200,0,1,0,0,1,0.333000004,14.72000027,0.469999999,0,0,0,0,1,442.1069336,i
1,108,7000,0,1,0,0,1,0,72.22000122,4.630000114,0,0,0,0,0,0,i
1,68,6800,0,1,0,0,1,0,7.349999905,0,0,0,0,0,0,0,i
5,101,6800,0,1,0,0,1,0,19.79999924,0,0,0,0,0,1,2121.13501,i
23,492,6400,0,1,0,13,0.666666687,0.166999996,6.650000095,0.280000001,0.277999997,0,0,0.166999996,0.436708987,383.7054138,s
8,227,7400,0,1,0,20,0.875,0,33.47999954,6.880000114,0,0.375,0,0,0.75,1082.657105,s
3,253,7100,0,1,0,0,1,0,16.34000015,0.259999991,0,0,0,0,1,3120.359863,i
21,398,7500,44,1,0,15,0.055555556,0.166999996,2.829999924,0,0,0,0,0,0.001089,46.66624832,a
25,216,7300,156,1,0,53,0.055555556,0.333000004,4.809999943,0.129999995,0,0.5,0,0.666999996,0.015685,71.87380981,s
4,278,7200,125,1,1,5,0.25,0,17.18000031,0.270000011,0,0,0,0,0,517.4974976,i
3,73,7300,0,1,0,267,0,0,119.1800003,5.480000019,0,4,0,0,1,15.68037033,s
249,919,7400,173,1,1,103,0.166666672,0,0.689999998,0.050000001,0,0,0,0,0.115195997,77.38446045,a
26,105,5900,0,1,0,0,1,0,3.49000001,0.370000005,0,0,0,0,1,49.26938248,a
4,107,7400,229,1,0,42,0.25,0.25,53.97000122,1.870000005,0,0,0,0,0,1911.751831,a
0,69,7200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
16,362,6800,0,1,0,22,0.5,0.312999994,6.960000038,0.349999994,0,1.625,0,0,0.233333007,647.9639893,s
21,677,7000,9,1,0,3,0.833333314,1,5.96999979,0.340000004,0,0,0,0,0.688161016,66.0173645,a
2,51,7400,0,1,0,143,0.5,0,377.4500122,9.800000191,0.5,0,0,0,0,37.49527741,i
6,109,7300,0,1,0,0,1,0,39.59999847,1.830000043,0.166999996,0,0,0,1,1916.780762,i
2,191,6900,0,1,0,0,1,0,34.8199997,0.519999981,0,0,0,0,1,110.7993088,i
49,445,6900,0,1,0,72,0.666666687,0,3.880000114,0.02,0,1.055999994,0,0,0.431373,19.99861145,s
2,169,5900,0,1,0,0,1,0,40.83000183,1.480000019,0,0,0,0,1,676.838501,i
10,328,7000,34,1,0,25,0.100000002,0.100000002,25.57999992,0.430000007,0.200000003,0.800000012,0,0,0.011111,1569.518311,a
95,298,7400,159,1,0,3,0.944444418,0.277999997,5.849999905,0.219999999,0,0,0,0,0.888889015,520.8450317,a
25,282,7000,0,1,0,6,0.722222209,0.111000001,15.93999958,0.389999986,0.111000001,0,0,0,0.50980401,230.4224091,s
0,385,7400,101,0,0,0,0,0,0,0,0,0,0,0,1,0,i
10,226,7400,3,1,0,19,0.600000024,0.200000003,25,0.349999994,0.100000002,0,0,0,0.333332986,1386.97937,s
0,85,7000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
53,271,7400,33,1,0,57,0,0.056000002,13.73999977,0.180000007,0,0.388999999,0,0,0.011149,251.9481659,a
1,126,7400,0,1,0,0,1,0,47.61999893,5.559999943,0,0,0,0,0,0,i
60,1400,6100,140,1,0,21,0.166666672,0.388999999,8.529999733,0.129999995,0.111000001,0,0,0.056000002,0.029258,18.79629517,a
0,40,7400,63,1,0,0,0,0,0,0,0,0,0,0,1,0,i
11,413,7400,58,1,0,6,0.818181813,0.090999998,7.110000134,0,0,0,0,0,0.654545009,53.90333176,s
2,104,7400,0,1,0,0,1,0,15.38000011,0.959999979,0,0,0,0,1,193.2288818,i
0,97,3900,29,1,0,0,0,0,0,0,0,0,0,0,1,0,i
9,98,7000,0,1,0,0,1,0.777999997,28.12000084,1.360000014,0,0,0,0,1,230.6121674,i
1,128,6900,0,1,0,0,1,0,76.55999756,0.779999971,0,0,0,0,0,0,i
24,177,7400,0,1,0,1,0.722222209,0.056000002,13.52999973,1.289999962,0.056000002,0,0,0,0.431373,682.8394775,a
102,586,7400,0,1,0,7,0.555555582,0.222000003,13.10999966,0.270000011,0,0,0,0,0.317499012,32.56092453,s
5,566,7400,0,1,0,0,1,0.400000006,28.65999985,0.419999987,0,0,0,0,1,2326.855713,i
16,175,7400,29,1,0,7,0.5,0.125,15.43000031,2.569999933,0,0,0,0,0.224999994,609.1729736,s
0,68,7400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
7,192,7000,88,1,0,31,0.142857149,0.143000007,59,0.889999986,0,0,0,0.143000007,0.033186998,71.0884552,a
6,306,7400,100,1,1,287,0,0,26.73999977,0.759999991,0,5,0,0,1,1.994907022,s
11,110,7400,0,1,0,0,1,0.181999996,34.88000107,0.99000001,0,0,0,0,1,155.4339447,a
15,162,7000,0,1,0,0,1,0.067000002,50.45000076,0.409999996,0,0,0,0,1,133.6056519,a
